case_id,activity,resource,timestamp,amount_req,log_amount_req,concept
173721,O_CREATED,10939,2011-10-01 09:20:49.026000+00:00,9000,9.105090961257085,C5
173721,O_SENT,10939,2011-10-01 09:20:49.058000+00:00,9000,9.105090961257085,C5
173721,W_Completeren aanvraag,10939,2011-10-01 09:20:50.335000+00:00,9000,9.105090961257085,C5
173721,W_Nabellen offertes,10939,2011-10-01 09:22:52.458000+00:00,9000,9.105090961257085,C5
173721,W_Nabellen offertes,10939,2011-10-01 09:32:54.371000+00:00,9000,9.105090961257085,C5
173721,W_Nabellen offertes,UNKNOWN,2011-10-04 12:47:39.633000+00:00,9000,9.105090961257085,C5
173721,O_SENT_BACK,11029,2011-10-06 07:49:46.110000+00:00,9000,9.105090961257085,C5
173721,W_Nabellen offertes,UNKNOWN,2011-10-06 07:49:47.774000+00:00,9000,9.105090961257085,C5
173721,W_Valideren aanvraag,10609,2011-10-10 08:06:09.471000+00:00,9000,9.105090961257085,C5
173721,W_Nabellen incomplete dossiers,10912,2011-10-10 08:20:04.927000+00:00,9000,9.105090961257085,C5
173721,W_Nabellen incomplete dossiers,10912,2011-10-10 09:42:32.977000+00:00,9000,9.105090961257085,C5
173721,W_Nabellen incomplete dossiers,UNKNOWN,2011-10-10 12:22:14.231000+00:00,9000,9.105090961257085,C5
173721,O_DECLINED,11009,2011-10-10 14:28:25.531000+00:00,9000,9.105090961257085,C5
173721,A_DECLINED,11009,2011-10-10 14:28:25.531000+00:00,9000,9.105090961257085,C5
173721,W_Nabellen incomplete dossiers,11009,2011-10-10 14:28:29.918000+00:00,9000,9.105090961257085,C5
173748,A_SUBMITTED,112,2011-10-01 12:09:16.088000+00:00,5000,8.517393171418904,C5
173748,A_PARTLYSUBMITTED,112,2011-10-01 12:09:16.307000+00:00,5000,8.517393171418904,C5
173748,A_PREACCEPTED,10939,2011-10-01 13:24:16.783000+00:00,5000,8.517393171418904,C5
173748,W_Afhandelen leads,10939,2011-10-01 13:24:17.903000+00:00,5000,8.517393171418904,C5
173748,W_Completeren aanvraag,10939,2011-10-01 13:57:08.108000+00:00,5000,8.517393171418904,C5
173748,W_Completeren aanvraag,10939,2011-10-01 13:57:18.128000+00:00,5000,8.517393171418904,C5
173748,W_Completeren aanvraag,UNKNOWN,2011-10-01 14:00:29.127000+00:00,5000,8.517393171418904,C5
173748,W_Completeren aanvraag,11019,2011-10-01 14:09:35.915000+00:00,5000,8.517393171418904,C5
173748,A_ACCEPTED,11119,2011-10-01 14:33:21.976000+00:00,5000,8.517393171418904,C5
173748,A_FINALIZED,11119,2011-10-01 14:36:44.831000+00:00,5000,8.517393171418904,C5
173748,O_SELECTED,11119,2011-10-01 14:36:44.831000+00:00,5000,8.517393171418904,C5
173748,O_CREATED,11119,2011-10-01 14:37:32.632000+00:00,5000,8.517393171418904,C5
173748,O_SENT,11119,2011-10-01 14:37:32.669000+00:00,5000,8.517393171418904,C5
173748,W_Completeren aanvraag,11119,2011-10-01 14:37:33.942000+00:00,5000,8.517393171418904,C5
173748,W_Nabellen offertes,11119,2011-10-01 14:39:20.513000+00:00,5000,8.517393171418904,C5
173748,O_CANCELLED,11119,2011-10-01 14:42:16.406000+00:00,5000,8.517393171418904,C5
173748,O_SELECTED,11119,2011-10-01 14:42:16.406000+00:00,5000,8.517393171418904,C5
173748,O_CREATED,11119,2011-10-01 14:42:17.394000+00:00,5000,8.517393171418904,C5
173748,O_SENT,11119,2011-10-01 14:42:17.419000+00:00,5000,8.517393171418904,C5
173748,W_Nabellen offertes,11119,2011-10-01 14:42:18.798000+00:00,5000,8.517393171418904,C5
173748,W_Nabellen offertes,11119,2011-10-01 14:48:25.529000+00:00,5000,8.517393171418904,C5
173748,A_DECLINED,11001,2011-10-03 14:44:19.335000+00:00,5000,8.517393171418904,C5
173748,O_DECLINED,11001,2011-10-03 14:44:19.335000+00:00,5000,8.517393171418904,C5
173748,W_Nabellen offertes,11001,2011-10-03 14:44:24.049000+00:00,5000,8.517393171418904,C5
173817,A_SUBMITTED,112,2011-10-01 22:57:28.742000+00:00,7000,8.853808274977197,C5
173817,A_PARTLYSUBMITTED,112,2011-10-01 22:57:29.391000+00:00,7000,8.853808274977197,C5
173817,A_PREACCEPTED,112,2011-10-01 22:58:15.879000+00:00,7000,8.853808274977197,C5
173817,A_ACCEPTED,11180,2011-10-03 07:44:01.660000+00:00,7000,8.853808274977197,C5
173817,O_SELECTED,11180,2011-10-03 07:52:38.282000+00:00,7000,8.853808274977197,C5
173817,A_FINALIZED,11180,2011-10-03 07:52:38.283000+00:00,7000,8.853808274977197,C5
173817,O_CREATED,11180,2011-10-03 07:52:39.285000+00:00,7000,8.853808274977197,C5
173817,O_SENT,11180,2011-10-03 07:52:39.309000+00:00,7000,8.853808274977197,C5
173817,W_Completeren aanvraag,11180,2011-10-03 07:52:40.656000+00:00,7000,8.853808274977197,C5
173817,O_CANCELLED,11180,2011-10-03 07:53:26.256000+00:00,7000,8.853808274977197,C5
173817,O_SELECTED,11180,2011-10-03 07:53:26.256000+00:00,7000,8.853808274977197,C5
173817,O_CREATED,11180,2011-10-03 07:53:27.636000+00:00,7000,8.853808274977197,C5
173817,O_SENT,11180,2011-10-03 07:53:27.660000+00:00,7000,8.853808274977197,C5
173817,W_Nabellen offertes,11180,2011-10-03 07:53:29.200000+00:00,7000,8.853808274977197,C5
173817,W_Nabellen offertes,11180,2011-10-03 07:54:32.455000+00:00,7000,8.853808274977197,C5
173817,O_SENT_BACK,10899,2011-10-07 11:23:32.793000+00:00,7000,8.853808274977197,C5
173817,W_Nabellen offertes,10899,2011-10-07 11:23:34.131000+00:00,7000,8.853808274977197,C5
173817,A_DECLINED,10609,2011-10-11 07:15:45.243000+00:00,7000,8.853808274977197,C5
173817,O_DECLINED,10609,2011-10-11 07:15:45.243000+00:00,7000,8.853808274977197,C5
173817,W_Valideren aanvraag,10609,2011-10-11 07:15:48.288000+00:00,7000,8.853808274977197,C5
173823,A_SUBMITTED,112,2011-10-02 07:23:29.387000+00:00,15000,9.61587214452889,C5
173823,A_PARTLYSUBMITTED,112,2011-10-02 07:23:30.428000+00:00,15000,9.61587214452889,C5
173823,A_PREACCEPTED,112,2011-10-02 07:24:07.672000+00:00,15000,9.61587214452889,C5
173823,A_ACCEPTED,11120,2011-10-03 07:52:09.477000+00:00,15000,9.61587214452889,C5
173823,O_SELECTED,11120,2011-10-03 07:57:31.958000+00:00,15000,9.61587214452889,C5
173823,A_FINALIZED,11120,2011-10-03 07:57:31.959000+00:00,15000,9.61587214452889,C5
173823,O_CREATED,11120,2011-10-03 07:57:33.333000+00:00,15000,9.61587214452889,C5
173823,O_SENT,11120,2011-10-03 07:57:33.385000+00:00,15000,9.61587214452889,C5
173823,W_Completeren aanvraag,UNKNOWN,2011-10-03 07:57:34.585000+00:00,15000,9.61587214452889,C5
173823,W_Nabellen offertes,UNKNOWN,2011-10-03 08:04:14.006000+00:00,15000,9.61587214452889,C5
173823,O_SENT_BACK,10899,2011-10-10 12:01:44.751000+00:00,15000,9.61587214452889,C5
173823,W_Nabellen offertes,10899,2011-10-10 12:01:46.174000+00:00,15000,9.61587214452889,C5
173823,W_Valideren aanvraag,10138,2011-10-12 06:58:20.394000+00:00,15000,9.61587214452889,C5
173823,O_DECLINED,10138,2011-10-13 07:36:21.589000+00:00,15000,9.61587214452889,C5
173823,A_DECLINED,10138,2011-10-13 07:36:21.589000+00:00,15000,9.61587214452889,C5
173823,W_Valideren aanvraag,10138,2011-10-13 07:36:24.772000+00:00,15000,9.61587214452889,C5
173847,A_SUBMITTED,112,2011-10-02 09:26:19.626000+00:00,5000,8.517393171418904,C5
173847,A_PARTLYSUBMITTED,112,2011-10-02 09:26:19.830000+00:00,5000,8.517393171418904,C5
173847,A_PREACCEPTED,112,2011-10-02 09:27:03.893000+00:00,5000,8.517393171418904,C5
173847,A_ACCEPTED,11202,2011-10-03 08:19:34.187000+00:00,5000,8.517393171418904,C5
173847,A_FINALIZED,11202,2011-10-03 08:22:05.122000+00:00,5000,8.517393171418904,C5
173847,O_SELECTED,11202,2011-10-03 08:22:05.122000+00:00,5000,8.517393171418904,C5
173847,O_CREATED,11202,2011-10-03 08:22:06.712000+00:00,5000,8.517393171418904,C5
173847,O_SENT,11202,2011-10-03 08:22:06.733000+00:00,5000,8.517393171418904,C5
173847,W_Completeren aanvraag,UNKNOWN,2011-10-03 08:22:08.189000+00:00,5000,8.517393171418904,C5
173847,O_SENT_BACK,10899,2011-10-10 11:52:46.532000+00:00,5000,8.517393171418904,C5
173847,W_Nabellen offertes,10899,2011-10-10 11:52:48.164000+00:00,5000,8.517393171418904,C5
173847,O_DECLINED,10138,2011-10-12 08:52:11.073000+00:00,5000,8.517393171418904,C5
173847,A_DECLINED,10138,2011-10-12 08:52:11.073000+00:00,5000,8.517393171418904,C5
173847,W_Valideren aanvraag,10138,2011-10-12 08:52:13.991000+00:00,5000,8.517393171418904,C5
173868,A_SUBMITTED,112,2011-10-02 10:24:18.960000+00:00,5000,8.517393171418904,C5
173868,A_PARTLYSUBMITTED,112,2011-10-02 10:24:19.105000+00:00,5000,8.517393171418904,C5
173868,A_PREACCEPTED,112,2011-10-02 10:25:03.587000+00:00,5000,8.517393171418904,C5
173868,W_Completeren aanvraag,11180,2011-10-03 08:17:33.982000+00:00,5000,8.517393171418904,C5
173868,A_ACCEPTED,11180,2011-10-03 08:18:03.812000+00:00,5000,8.517393171418904,C5
173868,A_FINALIZED,11180,2011-10-03 08:21:41.574000+00:00,5000,8.517393171418904,C5
173868,O_SELECTED,11180,2011-10-03 08:21:41.574000+00:00,5000,8.517393171418904,C5
173868,O_CREATED,11180,2011-10-03 08:21:42.754000+00:00,5000,8.517393171418904,C5
173868,O_SENT,11180,2011-10-03 08:21:42.783000+00:00,5000,8.517393171418904,C5
173868,W_Completeren aanvraag,11180,2011-10-03 08:21:43.989000+00:00,5000,8.517393171418904,C5
173868,W_Nabellen offertes,UNKNOWN,2011-10-10 14:28:12.351000+00:00,5000,8.517393171418904,C5
173868,W_Nabellen offertes,UNKNOWN,2011-10-18 09:41:06.035000+00:00,5000,8.517393171418904,C5
173868,W_Nabellen offertes,11119,2011-10-19 16:47:17.838000+00:00,5000,8.517393171418904,C5
173868,O_SENT_BACK,11029,2011-10-20 07:11:49.533000+00:00,5000,8.517393171418904,C5
173868,W_Nabellen offertes,UNKNOWN,2011-10-20 07:11:50.687000+00:00,5000,8.517393171418904,C5
173868,O_DECLINED,10609,2011-10-26 06:07:33.910000+00:00,5000,8.517393171418904,C5
173868,A_DECLINED,10609,2011-10-26 06:07:33.910000+00:00,5000,8.517393171418904,C5
173868,W_Valideren aanvraag,10609,2011-10-26 06:07:39.743000+00:00,5000,8.517393171418904,C5
173871,A_SUBMITTED,112,2011-10-02 11:05:34.993000+00:00,15500,9.648659816955295,C5
173871,A_PARTLYSUBMITTED,112,2011-10-02 11:05:36.034000+00:00,15500,9.648659816955295,C5
173871,A_PREACCEPTED,112,2011-10-02 11:06:18.014000+00:00,15500,9.648659816955295,C5
173871,W_Completeren aanvraag,UNKNOWN,2011-10-03 08:28:37.506000+00:00,15500,9.648659816955295,C5
173871,W_Completeren aanvraag,11201,2011-10-03 12:41:00.026000+00:00,15500,9.648659816955295,C5
173871,W_Completeren aanvraag,10889,2011-10-03 13:15:36.450000+00:00,15500,9.648659816955295,C5
173871,W_Completeren aanvraag,10889,2011-10-03 13:18:02.595000+00:00,15500,9.648659816955295,C5
173871,W_Completeren aanvraag,10909,2011-10-04 17:38:50.504000+00:00,15500,9.648659816955295,C5
173871,A_ACCEPTED,10909,2011-10-04 17:39:04.166000+00:00,15500,9.648659816955295,C5
173871,A_FINALIZED,10909,2011-10-04 17:40:46.526000+00:00,15500,9.648659816955295,C5
173871,O_SELECTED,10909,2011-10-04 17:40:46.526000+00:00,15500,9.648659816955295,C5
173871,O_CREATED,10909,2011-10-04 17:40:47.741000+00:00,15500,9.648659816955295,C5
173871,O_SENT,10909,2011-10-04 17:40:47.825000+00:00,15500,9.648659816955295,C5
173871,W_Completeren aanvraag,10909,2011-10-04 17:40:49.166000+00:00,15500,9.648659816955295,C5
173871,W_Nabellen offertes,10909,2011-10-04 17:41:00.587000+00:00,15500,9.648659816955295,C5
173871,W_Nabellen offertes,10909,2011-10-04 17:42:29.688000+00:00,15500,9.648659816955295,C5
173871,O_SENT_BACK,11029,2011-10-11 08:01:11.435000+00:00,15500,9.648659816955295,C5
173871,W_Nabellen offertes,UNKNOWN,2011-10-11 08:01:13.994000+00:00,15500,9.648659816955295,C5
173871,W_Valideren aanvraag,10138,2011-10-14 07:56:18.052000+00:00,15500,9.648659816955295,C5
173871,O_DECLINED,10138,2011-10-14 08:05:53.510000+00:00,15500,9.648659816955295,C5
173871,A_DECLINED,10138,2011-10-14 08:05:53.510000+00:00,15500,9.648659816955295,C5
173871,W_Valideren aanvraag,10138,2011-10-14 08:05:57.381000+00:00,15500,9.648659816955295,C5
173949,A_SUBMITTED,112,2011-10-02 21:12:15.825000+00:00,50000,10.819798284210286,C5
173949,A_PARTLYSUBMITTED,112,2011-10-02 21:12:16.091000+00:00,50000,10.819798284210286,C5
173949,A_PREACCEPTED,10889,2011-10-03 07:21:49.886000+00:00,50000,10.819798284210286,C5
173949,W_Afhandelen leads,10889,2011-10-03 07:21:51.190000+00:00,50000,10.819798284210286,C5
173949,W_Completeren aanvraag,UNKNOWN,2011-10-03 10:06:55.639000+00:00,50000,10.819798284210286,C5
173949,W_Completeren aanvraag,11169,2011-10-04 09:13:24.582000+00:00,50000,10.819798284210286,C5
173949,A_ACCEPTED,11169,2011-10-04 10:21:08.833000+00:00,50000,10.819798284210286,C5
173949,A_FINALIZED,11169,2011-10-04 10:24:38.968000+00:00,50000,10.819798284210286,C5
173949,O_SELECTED,11169,2011-10-04 10:24:38.968000+00:00,50000,10.819798284210286,C5
173949,O_CREATED,11169,2011-10-04 10:25:26.370000+00:00,50000,10.819798284210286,C5
173949,O_SENT,11169,2011-10-04 10:25:26.418000+00:00,50000,10.819798284210286,C5
173949,W_Completeren aanvraag,11169,2011-10-04 10:25:27.933000+00:00,50000,10.819798284210286,C5
173949,W_Nabellen offertes,11119,2011-10-05 15:13:11.074000+00:00,50000,10.819798284210286,C5
173949,W_Nabellen offertes,11119,2011-10-11 16:12:53.266000+00:00,50000,10.819798284210286,C5
173949,W_Nabellen offertes,10982,2011-10-11 16:56:04.590000+00:00,50000,10.819798284210286,C5
173949,O_CANCELLED,11121,2011-10-24 07:08:04.654000+00:00,50000,10.819798284210286,C5
173949,O_SELECTED,11121,2011-10-24 07:08:04.654000+00:00,50000,10.819798284210286,C5
173949,O_CREATED,11121,2011-10-24 07:08:08.444000+00:00,50000,10.819798284210286,C5
173949,O_SENT,11121,2011-10-24 07:08:08.480000+00:00,50000,10.819798284210286,C5
173949,W_Nabellen offertes,11121,2011-10-24 07:08:09.997000+00:00,50000,10.819798284210286,C5
173949,W_Nabellen offertes,11121,2011-10-24 07:12:59.409000+00:00,50000,10.819798284210286,C5
173949,W_Nabellen offertes,11121,2011-10-24 07:14:11.686000+00:00,50000,10.819798284210286,C5
173949,W_Nabellen offertes,10909,2011-10-25 16:16:43.749000+00:00,50000,10.819798284210286,C5
173949,W_Nabellen offertes,10909,2011-10-25 17:05:07.879000+00:00,50000,10.819798284210286,C5
173949,O_SENT_BACK,11049,2011-10-27 08:53:52.643000+00:00,50000,10.819798284210286,C5
173949,W_Nabellen offertes,11049,2011-10-27 08:53:54.278000+00:00,50000,10.819798284210286,C5
173949,A_DECLINED,10629,2011-10-31 13:33:55.453000+00:00,50000,10.819798284210286,C5
173949,O_DECLINED,10629,2011-10-31 13:33:55.453000+00:00,50000,10.819798284210286,C5
173949,W_Valideren aanvraag,10629,2011-10-31 13:34:00.665000+00:00,50000,10.819798284210286,C5
173985,A_SUBMITTED,112,2011-10-03 07:34:18.391000+00:00,5800,8.665785595466064,C5
173985,A_PARTLYSUBMITTED,112,2011-10-03 07:34:18.778000+00:00,5800,8.665785595466064,C5
173985,A_PREACCEPTED,10971,2011-10-03 07:46:38.783000+00:00,5800,8.665785595466064,C5
173985,W_Afhandelen leads,UNKNOWN,2011-10-03 07:46:40.615000+00:00,5800,8.665785595466064,C5
173985,A_ACCEPTED,10971,2011-10-03 07:53:47.344000+00:00,5800,8.665785595466064,C5
173985,A_FINALIZED,10971,2011-10-03 07:54:36.342000+00:00,5800,8.665785595466064,C5
173985,O_SELECTED,10971,2011-10-03 07:54:36.342000+00:00,5800,8.665785595466064,C5
173985,O_CREATED,10971,2011-10-03 07:54:37.553000+00:00,5800,8.665785595466064,C5
173985,O_SENT,10971,2011-10-03 07:54:37.585000+00:00,5800,8.665785595466064,C5
173985,W_Completeren aanvraag,UNKNOWN,2011-10-03 07:54:39.886000+00:00,5800,8.665785595466064,C5
173985,O_SENT_BACK,10899,2011-10-10 10:52:18.078000+00:00,5800,8.665785595466064,C5
173985,W_Nabellen offertes,10899,2011-10-10 10:52:19.820000+00:00,5800,8.665785595466064,C5
173985,W_Valideren aanvraag,UNKNOWN,2011-10-12 15:38:24.209000+00:00,5800,8.665785595466064,C5
173985,A_DECLINED,10609,2011-10-13 08:26:07.105000+00:00,5800,8.665785595466064,C5
173985,O_DECLINED,10609,2011-10-13 08:26:07.105000+00:00,5800,8.665785595466064,C5
173985,W_Valideren aanvraag,10609,2011-10-13 08:26:10.171000+00:00,5800,8.665785595466064,C5
174009,A_SUBMITTED,112,2011-10-03 09:00:00.545000+00:00,7000,8.853808274977197,C5
174009,A_PARTLYSUBMITTED,112,2011-10-03 09:00:01.012000+00:00,7000,8.853808274977197,C5
174009,A_PREACCEPTED,112,2011-10-03 09:00:44.854000+00:00,7000,8.853808274977197,C5
174009,W_Completeren aanvraag,UNKNOWN,2011-10-03 09:02:32.003000+00:00,7000,8.853808274977197,C5
174009,W_Completeren aanvraag,UNKNOWN,2011-10-03 09:11:10.338000+00:00,7000,8.853808274977197,C5
174009,W_Completeren aanvraag,11001,2011-10-03 10:08:02.848000+00:00,7000,8.853808274977197,C5
174009,W_Completeren aanvraag,UNKNOWN,2011-10-03 13:15:36.015000+00:00,7000,8.853808274977197,C5
174009,A_ACCEPTED,11201,2011-10-03 13:28:03.632000+00:00,7000,8.853808274977197,C5
174009,O_SELECTED,11201,2011-10-03 13:31:53.585000+00:00,7000,8.853808274977197,C5
174009,A_FINALIZED,11201,2011-10-03 13:31:53.585000+00:00,7000,8.853808274977197,C5
174009,O_CREATED,11201,2011-10-03 13:31:55.551000+00:00,7000,8.853808274977197,C5
174009,O_SENT,11201,2011-10-03 13:31:55.584000+00:00,7000,8.853808274977197,C5
174009,W_Completeren aanvraag,11201,2011-10-03 13:31:56.996000+00:00,7000,8.853808274977197,C5
174009,W_Nabellen offertes,10939,2011-10-05 18:54:18.617000+00:00,7000,8.853808274977197,C5
174009,W_Nabellen offertes,11169,2011-10-06 10:26:42.896000+00:00,7000,8.853808274977197,C5
174009,O_SENT_BACK,10899,2011-10-10 11:25:01.757000+00:00,7000,8.853808274977197,C5
174009,W_Nabellen offertes,10899,2011-10-10 11:25:03.291000+00:00,7000,8.853808274977197,C5
174009,O_DECLINED,10609,2011-10-13 07:35:26.463000+00:00,7000,8.853808274977197,C5
174009,A_DECLINED,10609,2011-10-13 07:35:26.463000+00:00,7000,8.853808274977197,C5
174009,W_Valideren aanvraag,10609,2011-10-13 07:35:30.287000+00:00,7000,8.853808274977197,C5
174069,A_SUBMITTED,112,2011-10-03 11:05:44.225000+00:00,43640,10.683752354441571,C5
174069,A_PARTLYSUBMITTED,112,2011-10-03 11:05:44.642000+00:00,43640,10.683752354441571,C5
174069,A_PREACCEPTED,11001,2011-10-03 11:26:35.515000+00:00,43640,10.683752354441571,C5
174069,W_Afhandelen leads,11001,2011-10-03 11:26:37.012000+00:00,43640,10.683752354441571,C5
174069,W_Completeren aanvraag,11180,2011-10-03 13:38:54.765000+00:00,43640,10.683752354441571,C5
174069,A_ACCEPTED,10880,2011-10-03 15:21:17.918000+00:00,43640,10.683752354441571,C5
174069,O_SELECTED,10880,2011-10-03 15:22:31.395000+00:00,43640,10.683752354441571,C5
174069,A_FINALIZED,10880,2011-10-03 15:22:31.395000+00:00,43640,10.683752354441571,C5
174069,O_CREATED,10880,2011-10-03 15:22:33.139000+00:00,43640,10.683752354441571,C5
174069,O_SENT,10880,2011-10-03 15:22:33.182000+00:00,43640,10.683752354441571,C5
174069,W_Completeren aanvraag,UNKNOWN,2011-10-03 15:22:34.729000+00:00,43640,10.683752354441571,C5
174069,O_SELECTED,10880,2011-10-03 15:26:15.443000+00:00,43640,10.683752354441571,C5
174069,O_CANCELLED,10880,2011-10-03 15:26:15.443000+00:00,43640,10.683752354441571,C5
174069,O_CREATED,10880,2011-10-03 15:26:16.811000+00:00,43640,10.683752354441571,C5
174069,O_SENT,10880,2011-10-03 15:26:16.842000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen offertes,UNKNOWN,2011-10-03 15:26:18.347000+00:00,43640,10.683752354441571,C5
174069,O_SENT_BACK,10899,2011-10-10 11:06:19.151000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen offertes,10899,2011-10-10 11:06:21.409000+00:00,43640,10.683752354441571,C5
174069,W_Valideren aanvraag,10809,2011-10-13 09:01:05.300000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,UNKNOWN,2011-10-13 09:11:50.379000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,UNKNOWN,2011-10-13 09:12:08.462000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,UNKNOWN,2011-10-13 09:18:38.782000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,UNKNOWN,2011-10-13 09:19:14.756000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,UNKNOWN,2011-10-13 09:19:21.641000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,UNKNOWN,2011-10-13 10:33:13.706000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,UNKNOWN,2011-10-13 10:34:50.306000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,10909,2011-10-13 10:35:37.594000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,10909,2011-10-13 10:36:01.013000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,UNKNOWN,2011-10-13 10:57:08.159000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,11122,2011-10-13 11:17:54.773000+00:00,43640,10.683752354441571,C5
174069,W_Nabellen incomplete dossiers,11122,2011-10-13 11:22:06.933000+00:00,43640,10.683752354441571,C5
174069,O_DECLINED,10809,2011-10-13 14:28:38.756000+00:00,43640,10.683752354441571,C5
174069,A_DECLINED,10809,2011-10-13 14:28:38.756000+00:00,43640,10.683752354441571,C5
174069,W_Valideren aanvraag,10809,2011-10-13 14:28:42.653000+00:00,43640,10.683752354441571,C5
174153,A_SUBMITTED,112,2011-10-03 15:44:16.829000+00:00,1000,6.90875477931522,C5
174153,A_PARTLYSUBMITTED,112,2011-10-03 15:44:17.094000+00:00,1000,6.90875477931522,C5
174153,A_PREACCEPTED,112,2011-10-03 15:44:47.451000+00:00,1000,6.90875477931522,C5
174153,W_Completeren aanvraag,11119,2011-10-03 17:07:08.806000+00:00,1000,6.90875477931522,C5
174153,W_Completeren aanvraag,10982,2011-10-04 07:57:23.509000+00:00,1000,6.90875477931522,C5
174153,W_Completeren aanvraag,10982,2011-10-04 07:58:42.107000+00:00,1000,6.90875477931522,C5
174153,W_Completeren aanvraag,UNKNOWN,2011-10-04 08:00:16.034000+00:00,1000,6.90875477931522,C5
174153,W_Completeren aanvraag,10982,2011-10-04 09:12:20.313000+00:00,1000,6.90875477931522,C5
174153,W_Completeren aanvraag,11001,2011-10-04 11:45:33.732000+00:00,1000,6.90875477931522,C5
174153,A_ACCEPTED,10982,2011-10-04 15:49:11.003000+00:00,1000,6.90875477931522,C5
174153,O_SELECTED,10982,2011-10-04 15:50:51.754000+00:00,1000,6.90875477931522,C5
174153,A_FINALIZED,10982,2011-10-04 15:50:51.754000+00:00,1000,6.90875477931522,C5
174153,O_CREATED,10982,2011-10-04 15:50:52.892000+00:00,1000,6.90875477931522,C5
174153,O_SENT,10982,2011-10-04 15:50:52.937000+00:00,1000,6.90875477931522,C5
174153,W_Completeren aanvraag,10982,2011-10-04 15:50:54.232000+00:00,1000,6.90875477931522,C5
174153,W_Nabellen offertes,10982,2011-10-04 15:51:28.992000+00:00,1000,6.90875477931522,C5
174153,W_Nabellen offertes,11119,2011-10-11 18:49:13.393000+00:00,1000,6.90875477931522,C5
174153,O_SENT_BACK,11029,2011-10-12 07:22:28.494000+00:00,1000,6.90875477931522,C5
174153,W_Nabellen offertes,UNKNOWN,2011-10-12 07:22:30.576000+00:00,1000,6.90875477931522,C5
174153,O_DECLINED,10629,2011-10-17 12:22:58.564000+00:00,1000,6.90875477931522,C5
174153,A_DECLINED,10629,2011-10-17 12:22:58.564000+00:00,1000,6.90875477931522,C5
174153,W_Valideren aanvraag,10629,2011-10-17 12:23:02.079000+00:00,1000,6.90875477931522,C5
174168,A_SUBMITTED,112,2011-10-03 16:22:09.147000+00:00,7897,8.974364841846596,C5
174168,A_PARTLYSUBMITTED,112,2011-10-03 16:22:09.461000+00:00,7897,8.974364841846596,C5
