case:concept:name;concept:name;org:resource;time:timestamp;relative_timestamp_from_start;AMOUNT_REQ;case:label
GEN6;W_Valideren aanvraag-COMPLETE;10629;2012-04-24 12:05:34;105022.21875;48631.4296875;not_approved
GEN7;A_SUBMITTED-COMPLETE;112;2012-04-20 22:41:50;108856.75;50323.60546875;not_approved
GEN7;A_PARTLYSUBMITTED-COMPLETE;112;2012-04-20 22:41:50;108856.75;50323.60546875;not_approved
GEN7;A_PREACCEPTED-COMPLETE;112;2012-04-20 22:42:16;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-SCHEDULE;112;2012-04-20 22:42:16;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-START;11309;2012-04-20 23:30:47;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-COMPLETE;10935;2012-04-20 23:33:54;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-START;11202;2012-04-20 23:52:23;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-COMPLETE;10913;2012-04-21 00:09:00;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-START;10862;2012-04-21 00:19:52;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-COMPLETE;UNKNOWN;2012-04-21 00:20:54;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-START;11002;2012-04-26 08:58:23;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-COMPLETE;11180;2012-04-26 08:58:46;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-START;11049;2012-04-27 02:20:51;108856.75;50323.60546875;not_approved
GEN7;A_ACCEPTED-COMPLETE;11180;2012-04-27 02:22:13;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen incomplete dossiers-SCHEDULE;10629;2012-05-01 12:47:35;108856.75;50323.60546875;not_approved
GEN7;A_ACCEPTED-COMPLETE;11180;2012-05-01 12:52:04;108856.75;50323.60546875;not_approved
GEN7;O_SELECTED-COMPLETE;11201;2012-05-01 12:53:25;108856.75;50323.60546875;not_approved
GEN7;A_FINALIZED-COMPLETE;10913;2012-05-01 12:53:25;108856.75;50323.60546875;not_approved
GEN7;O_CREATED-COMPLETE;11079;2012-05-01 12:53:26;108856.75;50323.60546875;not_approved
GEN7;A_FINALIZED-COMPLETE;11203;2012-05-01 12:53:26;108856.75;50323.60546875;not_approved
GEN7;O_CREATED-COMPLETE;11169;2012-05-01 12:53:27;108856.75;50323.60546875;not_approved
GEN7;O_SENT-COMPLETE;11179;2012-05-01 12:53:27;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-SCHEDULE;11120;2012-05-01 12:53:28;108856.75;50323.60546875;not_approved
GEN7;W_Completeren aanvraag-COMPLETE;10779;2012-05-01 12:53:29;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-START;10881;2012-05-01 12:53:46;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-COMPLETE;11119;2012-05-01 12:55:45;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-START;10859;2012-05-06 08:04:24;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-COMPLETE;UNKNOWN;2012-05-06 08:09:52;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-START;11259;2012-05-09 11:24:42;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-COMPLETE;11119;2012-05-09 11:25:51;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-START;10859;2012-05-15 11:28:25;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-COMPLETE;10939;2012-05-15 11:32:05;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-START;10861;2012-05-16 03:19:18;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-COMPLETE;11119;2012-05-16 03:19:45;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-START;11019;2012-05-17 15:14:49;108856.75;50323.60546875;not_approved
GEN7;O_SENT_BACK-COMPLETE;11049;2012-05-17 15:14:56;108856.75;50323.60546875;not_approved
GEN7;W_Valideren aanvraag-SCHEDULE;11049;2012-05-19 06:26:29;108856.75;50323.60546875;not_approved
GEN7;O_SENT_BACK-COMPLETE;11259;2012-05-19 06:27:34;108856.75;50323.60546875;not_approved
GEN7;W_Valideren aanvraag-SCHEDULE;11049;2012-05-19 06:27:34;108856.75;50323.60546875;not_approved
GEN7;W_Nabellen offertes-COMPLETE;11049;2012-05-19 06:27:35;108856.75;50323.60546875;not_approved
GEN7;W_Valideren aanvraag-START;10913;2012-05-21 09:50:34;108856.75;50323.60546875;not_approved
GEN7;O_DECLINED-COMPLETE;11181;2012-05-21 09:50:35;108856.75;50323.60546875;not_approved
GEN7;W_Valideren aanvraag-COMPLETE;10972;2012-05-21 09:50:35;108856.75;50323.60546875;not_approved
GEN8;A_SUBMITTED-COMPLETE;112;2012-04-20 22:39:05;108854.0;49969.51953125;not_approved
GEN8;A_PARTLYSUBMITTED-COMPLETE;112;2012-04-20 22:39:05;108854.0;49969.51953125;not_approved
GEN8;A_PREACCEPTED-COMPLETE;112;2012-04-20 22:39:29;108854.0;49969.51953125;not_approved
GEN8;W_Completeren aanvraag-SCHEDULE;112;2012-04-20 22:39:29;108854.0;49969.51953125;not_approved
GEN8;W_Completeren aanvraag-START;11179;2012-04-21 00:53:23;108854.0;49969.51953125;not_approved
GEN8;A_ACCEPTED-COMPLETE;11181;2012-04-21 00:54:53;108854.0;49969.51953125;not_approved
GEN8;O_SELECTED-COMPLETE;10982;2012-04-21 00:59:03;108854.0;49969.51953125;not_approved
GEN8;O_CANCELLED-COMPLETE;10862;2012-04-21 00:59:03;108854.0;49969.51953125;not_approved
GEN8;O_CREATED-COMPLETE;11200;2012-04-21 00:59:05;108854.0;49969.51953125;not_approved
GEN8;O_SENT-COMPLETE;10982;2012-04-21 00:59:06;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-SCHEDULE;10982;2012-04-21 00:59:06;108854.0;49969.51953125;not_approved
GEN8;W_Completeren aanvraag-COMPLETE;UNKNOWN;2012-04-21 00:59:06;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-START;10889;2012-04-26 22:24:58;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-COMPLETE;11180;2012-04-26 22:26:29;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-START;11300;2012-04-28 18:58:31;108854.0;49969.51953125;not_approved
GEN8;O_CANCELLED-COMPLETE;11122;2012-04-28 18:58:41;108854.0;49969.51953125;not_approved
GEN8;O_SELECTED-COMPLETE;11111;2012-04-28 18:58:41;108854.0;49969.51953125;not_approved
GEN8;O_CREATED-COMPLETE;11000;2012-04-28 18:58:43;108854.0;49969.51953125;not_approved
GEN8;O_SENT-COMPLETE;11201;2012-04-28 18:58:43;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-SCHEDULE;10862;2012-04-28 18:58:43;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-COMPLETE;10913;2012-04-28 18:58:44;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-START;11180;2012-05-04 05:30:37;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-COMPLETE;10929;2012-05-04 05:33:34;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-START;11122;2012-05-05 23:35:03;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-COMPLETE;11180;2012-05-05 23:35:13;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-START;10861;2012-05-07 15:56:24;108854.0;49969.51953125;not_approved
GEN8;O_SENT_BACK-COMPLETE;11339;2012-05-07 15:56:36;108854.0;49969.51953125;not_approved
GEN8;W_Valideren aanvraag-SCHEDULE;11120;2012-05-07 15:56:36;108854.0;49969.51953125;not_approved
GEN8;W_Nabellen offertes-COMPLETE;11202;2012-05-07 15:56:37;108854.0;49969.51953125;not_approved
GEN8;W_Valideren aanvraag-START;10629;2012-05-08 03:24:27;108854.0;49969.51953125;not_approved
GEN8;O_DECLINED-COMPLETE;10138;2012-05-08 03:43:16;108854.0;49969.51953125;not_approved
GEN8;A_DECLINED-COMPLETE;10629;2012-05-08 03:43:16;108854.0;49969.51953125;not_approved
GEN8;W_Valideren aanvraag-COMPLETE;11001;2012-05-08 03:43:20;108854.0;49969.51953125;not_approved
GEN9;A_SUBMITTED-COMPLETE;112;2012-04-20 03:16:29;107691.390625;50613.66015625;not_approved
GEN9;A_PARTLYSUBMITTED-COMPLETE;10912;2012-04-20 03:16:29;107691.390625;50613.66015625;not_approved
GEN9;A_PREACCEPTED-COMPLETE;112;2012-04-20 03:17:23;107691.390625;50613.66015625;not_approved
GEN9;W_Completeren aanvraag-SCHEDULE;112;2012-04-20 03:17:24;107691.390625;50613.66015625;not_approved
GEN9;W_Completeren aanvraag-START;11189;2012-04-20 03:26:17;107691.390625;50613.66015625;not_approved
GEN9;A_ACCEPTED-COMPLETE;10629;2012-04-20 03:42:12;107691.390625;50613.66015625;not_approved
GEN9;A_FINALIZED-COMPLETE;11180;2012-04-20 03:43:42;107691.390625;50613.66015625;not_approved
GEN9;W_Nabellen offertes-START;11189;2012-04-20 03:43:42;107691.390625;50613.66015625;not_approved
GEN9;O_CREATED-COMPLETE;10809;2012-04-20 03:43:43;107691.390625;50613.66015625;not_approved
GEN9;O_SENT-COMPLETE;11122;2012-04-20 03:43:43;107691.390625;50613.66015625;not_approved
GEN9;W_Nabellen offertes-SCHEDULE;11119;2012-04-20 03:43:44;107691.390625;50613.66015625;not_approved
GEN9;W_Completeren aanvraag-COMPLETE;11304;2012-04-20 03:43:45;107691.390625;50613.66015625;not_approved
GEN9;W_Valideren aanvraag-SCHEDULE;10932;2012-04-20 03:43:55;107691.390625;50613.66015625;not_approved
GEN9;W_Nabellen offertes-COMPLETE;11119;2012-04-20 03:44:11;107691.390625;50613.66015625;not_approved
